,user_id,screen_name,created_time,id_created_time,followers_count,friends_count,text,lang
1115,1105004569245888513,TristarJSR,Mon Jul 22 05:14:16 +0000 2019,Mon Mar 11 07:16:34 +0000 2019,3,31,"Don’t chase the storm. Embrace it.
The Mercedes-Benz GLE.
#GLE #MakeTheBestOfEveryGround

To Know More Call 77638 1… https://t.co/jJVX8dcPJg",en
1116,365532492,izzatyshazalina,Mon Jul 22 05:14:13 +0000 2019,Wed Aug 31 16:04:06 +0000 2011,968,596,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1117,948340160634150913,saaraah10_,Mon Jul 22 05:14:12 +0000 2019,Tue Jan 02 23:48:08 +0000 2018,78,57,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1118,4697948378,melvin_MD_,Mon Jul 22 05:14:09 +0000 2019,Sat Jan 02 18:58:59 +0000 2016,2355,2048,"RT @BrianJDennis: Abuja Big Boy Summary. 

1. White kaftan
2. Business plan
3. Oud perfume
4. Mercedes benz
5. Currently pursuing a contrac…",en
1119,1258290524,Jacklincoln91,Mon Jul 22 05:14:04 +0000 2019,Mon Mar 11 00:53:33 +0000 2013,243,324,I’m Back in Black!!! #backincalifornia #zerotoahundredrealquick #mercedesfamily @ Mercedes-Benz of Sacramento https://t.co/s2kjsaAzcr,en
1120,438155226,PuteriFilzah,Mon Jul 22 05:13:55 +0000 2019,Fri Dec 16 07:36:40 +0000 2011,292,173,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1121,3198365341,sssarahzmzri,Mon Jul 22 05:13:28 +0000 2019,Sun May 17 02:04:09 +0000 2015,136,126,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1122,221279360,_nurulshafieza,Mon Jul 22 05:13:24 +0000 2019,Tue Nov 30 06:37:17 +0000 2010,346,199,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1123,708672706527375360,amrbkhtr_,Mon Jul 22 05:13:21 +0000 2019,Sat Mar 12 15:15:14 +0000 2016,339,225,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1124,961593225445220353,_alifhaikl,Mon Jul 22 05:13:17 +0000 2019,Thu Feb 08 13:31:05 +0000 2018,24,41,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1125,1146831595,damizahar,Mon Jul 22 05:13:14 +0000 2019,Mon Feb 04 02:28:35 +0000 2013,317,167,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1126,4453623313,nrzhrddn_,Mon Jul 22 05:13:06 +0000 2019,Fri Dec 04 14:04:13 +0000 2015,196,206,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1127,227254420,atieyy__,Mon Jul 22 05:13:01 +0000 2019,Thu Dec 16 10:03:36 +0000 2010,766,310,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1128,172140238,salsabielaa,Mon Jul 22 05:12:51 +0000 2019,Thu Jul 29 00:35:43 +0000 2010,528,303,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1129,212163139,carhirebiz,Mon Jul 22 05:12:47 +0000 2019,Fri Nov 05 09:37:20 +0000 2010,75,195,Mercedes-Benz E-Class Self drive car hire bangalore :: Self drive car hire Mercedes-Benz E-Class https://t.co/1ENfLM4U73,en
1130,2280796669,shukrannazim,Mon Jul 22 05:12:40 +0000 2019,Tue Jan 07 15:50:17 +0000 2014,368,399,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1131,729253913321308160,Khamsmy,Mon Jul 22 05:12:34 +0000 2019,Sun May 08 10:17:36 +0000 2016,72,415,"RT @kowalski_1123: For those who'll be attending Aqours' performance at the Mercedes Benz Arena in Shanghai today, there's an exhibit of th…",en
1132,851536940382007297,AesopMafia,Mon Jul 22 05:12:31 +0000 2019,Mon Apr 10 20:46:42 +0000 2017,28,17,"Shaw will be pissed on my thing pop his first benz Why he got my problems Cause when they simply laughed in hand stand up,",en
1133,436379781,fakhirairdina,Mon Jul 22 05:12:28 +0000 2019,Wed Dec 14 03:43:43 +0000 2011,942,502,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1134,3013413330,Ainaarazaak,Mon Jul 22 05:12:21 +0000 2019,Sun Feb 08 13:32:40 +0000 2015,101,120,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1135,2896600166,zeff_blurr,Mon Jul 22 05:12:20 +0000 2019,Tue Nov 11 13:51:58 +0000 2014,48,76,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1136,324985853,naijaplayboi,Mon Jul 22 05:12:17 +0000 2019,Mon Jun 27 15:06:28 +0000 2011,3416,571,"RT @BrianJDennis: Abuja Big Boy Summary. 

1. White kaftan
2. Business plan
3. Oud perfume
4. Mercedes benz
5. Currently pursuing a contrac…",en
1137,1086876255323009026,deenaarazi,Mon Jul 22 05:12:16 +0000 2019,Sun Jan 20 06:41:07 +0000 2019,415,255,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1138,1087191753944227840,ikhwnfirdaus_,Mon Jul 22 05:12:04 +0000 2019,Mon Jan 21 03:34:47 +0000 2019,77,100,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1139,3368480061,King_Rated100,Mon Jul 22 05:12:01 +0000 2019,Fri Jul 10 01:37:28 +0000 2015,113,149,"RT @BrianJDennis: Abuja Big Boy Summary. 

1. White kaftan
2. Business plan
3. Oud perfume
4. Mercedes benz
5. Currently pursuing a contrac…",en
1140,440085694,acheddddd,Mon Jul 22 05:11:58 +0000 2019,Sun Dec 18 15:11:43 +0000 2011,387,132,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1142,3101935818,nnarifin_,Mon Jul 22 05:11:50 +0000 2019,Sat Mar 21 18:15:38 +0000 2015,512,485,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1143,1149142271834521600,TheEkal_,Mon Jul 22 05:11:49 +0000 2019,Thu Jul 11 02:24:02 +0000 2019,9,77,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1145,961535459800199168,thereal_mut,Mon Jul 22 05:11:33 +0000 2019,Thu Feb 08 09:41:32 +0000 2018,71,136,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1146,2614567771,hanisk8r,Mon Jul 22 05:11:32 +0000 2019,Thu Jul 10 01:18:38 +0000 2014,187,124,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1147,1081825013227958272,_hazyq_,Mon Jul 22 05:11:09 +0000 2019,Sun Jan 06 08:09:17 +0000 2019,114,170,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1148,709779235125088256,ArfAzrn,Mon Jul 22 05:10:58 +0000 2019,Tue Mar 15 16:32:11 +0000 2016,111,328,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1149,388331164,LiaaAzman,Mon Jul 22 05:10:51 +0000 2019,Mon Oct 10 15:34:08 +0000 2011,380,313,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1150,212164753,MissJiaSapphire,Mon Jul 22 05:10:50 +0000 2019,Fri Nov 05 09:45:52 +0000 2010,1173,807,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1151,545091996,AsilahHuda,Mon Jul 22 05:10:46 +0000 2019,Wed Apr 04 10:11:22 +0000 2012,332,194,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1152,263565602,ashhzd_,Mon Jul 22 05:10:42 +0000 2019,Thu Mar 10 08:41:05 +0000 2011,508,386,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1153,100331920,OVAIS_007,Mon Jul 22 05:10:42 +0000 2019,Tue Dec 29 22:04:30 +0000 2009,30,38,"@fuego9azul @amiraakhaled Was he on loan untill those performances.
I am not blaming Benz alone for those bad resul… https://t.co/69ERqMX9X5",en
1154,452040403,barenjml,Mon Jul 22 05:10:40 +0000 2019,Sun Jan 01 10:19:56 +0000 2012,822,321,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1155,817812940011274241,Noa_Benz,Mon Jul 22 05:10:35 +0000 2019,Sat Jan 07 19:19:33 +0000 2017,283,137,"RT @esthermorena15: Mom, so I have a crush on this guy and 👉🏼👈🏼 idk what to do about it

#MGMAVOTE #BTS @BTS_twt 
 https://t.co/fekc5M4vLE",en
1157,1949486916,solexpreneur,Mon Jul 22 05:10:30 +0000 2019,Wed Oct 09 15:36:07 +0000 2013,750,1319,"RT @BrianJDennis: Abuja Big Boy Summary. 

1. White kaftan
2. Business plan
3. Oud perfume
4. Mercedes benz
5. Currently pursuing a contrac…",en
1158,812577533153550336,adrna__,Mon Jul 22 05:10:23 +0000 2019,Sat Dec 24 08:35:55 +0000 2016,174,88,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1159,302495157,najiehahrazali,Mon Jul 22 05:10:16 +0000 2019,Sat May 21 08:42:55 +0000 2011,218,200,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1160,2595181597,menadesk,Mon Jul 22 05:10:07 +0000 2019,Sun Jun 29 18:38:22 +0000 2014,465,1,#Automotive #Accessories #Black #Car #case Black Car Smart Key Fob Cover Holder Case Accessories For Mercedes-Benz:… https://t.co/aWKtTuwcdp,en
1161,746688254,nrsywn,Mon Jul 22 05:09:56 +0000 2019,Thu Aug 09 06:30:50 +0000 2012,2619,746,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1162,518343010,maaatunnnn,Mon Jul 22 05:09:43 +0000 2019,Thu Mar 08 09:31:25 +0000 2012,414,261,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1163,914054539963072512,ainayasmin__,Mon Jul 22 05:09:38 +0000 2019,Sat Sep 30 09:09:19 +0000 2017,79,227,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1164,777912372262412288,LightingLampsC,Mon Jul 22 05:09:37 +0000 2019,Mon Sep 19 16:48:57 +0000 2016,28,21,(Ad eBay) For 08-11 Benz W204 C-Class Glossy Black Projector Headlights w/ LED Turn Signal https://t.co/2xEOvZ2GPx https://t.co/hztWSAkZR3,en
1165,554607672,MagnusThomassen,Mon Jul 22 05:09:34 +0000 2019,Sun Apr 15 17:58:15 +0000 2012,654,96,@Synchronicity34 @CarlKoinberg Not possible? https://t.co/IQRxgYM1nF,en
1166,2201462815,afiqahshazz,Mon Jul 22 05:09:33 +0000 2019,Mon Nov 18 15:11:51 +0000 2013,349,576,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1167,968793615672664064,afeeqafiqah,Mon Jul 22 05:09:19 +0000 2019,Wed Feb 28 10:22:52 +0000 2018,81,135,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1169,1434834938,AfifRozlan10,Mon Jul 22 05:09:02 +0000 2019,Fri May 17 06:05:10 +0000 2013,98,139,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1170,525290490,nizamnoorberi,Mon Jul 22 05:09:01 +0000 2019,Thu Mar 15 11:38:11 +0000 2012,298,346,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1171,448550567,shazlymuhd,Mon Jul 22 05:08:59 +0000 2019,Wed Dec 28 03:50:58 +0000 2011,1340,1917,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1172,749239209962008576,shalusanchez,Mon Jul 22 05:08:49 +0000 2019,Sat Jul 02 13:52:02 +0000 2016,479,382,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1173,1474013886,dyanafiera,Mon Jul 22 05:08:43 +0000 2019,Sat Jun 01 07:14:52 +0000 2013,676,432,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1174,867720140762234881,Marchmzh,Mon Jul 22 05:08:43 +0000 2019,Thu May 25 12:32:57 +0000 2017,43,166,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1176,362958638,zhafrifadzil92,Mon Jul 22 05:08:02 +0000 2019,Sat Aug 27 08:21:26 +0000 2011,622,588,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1177,927020601650245632,cherryblossomNH,Mon Jul 22 05:07:58 +0000 2019,Sun Nov 05 03:51:49 +0000 2017,225,182,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1178,1045935755443429376,ashknysf_,Mon Jul 22 05:07:43 +0000 2019,Sat Sep 29 07:18:11 +0000 2018,154,259,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1180,996853501,ianliu1999,Mon Jul 22 05:07:38 +0000 2019,Sat Dec 08 09:54:57 +0000 2012,45,796,"RT @kowalski_1123: For those who'll be attending Aqours' performance at the Mercedes Benz Arena in Shanghai today, there's an exhibit of th…",en
1181,974910201697456128,syairineyzat,Mon Jul 22 05:07:21 +0000 2019,Sat Mar 17 07:27:59 +0000 2018,72,100,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1182,915409907351826432,hanisarazak,Mon Jul 22 05:07:19 +0000 2019,Wed Oct 04 02:55:04 +0000 2017,39,98,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1183,972336073991835648,dougjacksonnn,Mon Jul 22 05:07:08 +0000 2019,Sat Mar 10 04:59:19 +0000 2018,212,240,Next car I’m getting is a Benz. I fucking love these cars,en
1184,2547784009,izzatyhusnaaa,Mon Jul 22 05:06:56 +0000 2019,Thu Jun 05 09:23:35 +0000 2014,686,357,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1185,1888746384,Syuhadahhhh,Mon Jul 22 05:06:55 +0000 2019,Sat Sep 21 03:49:13 +0000 2013,59,214,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1186,222337885,yanfrinky,Mon Jul 22 05:06:45 +0000 2019,Fri Dec 03 03:37:53 +0000 2010,7751,6042,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1187,914093304135901184,hazammuttaqinn,Mon Jul 22 05:06:43 +0000 2019,Sat Sep 30 11:43:21 +0000 2017,96,117,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1188,212163139,carhirebiz,Mon Jul 22 05:06:37 +0000 2019,Fri Nov 05 09:37:20 +0000 2010,75,195,"Mercedes-Benz self drive cars, Mercedes-Benz cars for self drive bangalore,luxury cars rental https://t.co/4CZHq35dZr",en
1189,1133166493842194432,_Giftaylor,Mon Jul 22 05:06:19 +0000 2019,Tue May 28 00:22:00 +0000 2019,384,494,"RT @BrianJDennis: Abuja Big Boy Summary. 

1. White kaftan
2. Business plan
3. Oud perfume
4. Mercedes benz
5. Currently pursuing a contrac…",en
1190,1354305787,Lylandia__,Mon Jul 22 05:06:19 +0000 2019,Mon Apr 15 12:53:04 +0000 2013,921,421,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1191,1866638952,dnia96,Mon Jul 22 05:06:08 +0000 2019,Sun Sep 15 07:28:36 +0000 2013,358,202,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1192,1144536320011730944,LeiraSayang,Mon Jul 22 05:06:01 +0000 2019,Fri Jun 28 09:21:37 +0000 2019,1453,212,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1194,703519623111532544,ainabalqiiis,Mon Jul 22 05:05:47 +0000 2019,Sat Feb 27 09:58:43 +0000 2016,166,103,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1195,963968250,zaathh,Mon Jul 22 05:05:46 +0000 2019,Thu Nov 22 09:58:04 +0000 2012,1039,2143,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1196,98810056,nazreenmk,Mon Jul 22 05:05:40 +0000 2019,Wed Dec 23 05:56:14 +0000 2009,170,319,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1197,1075328639393255424,usedtruckspromo,Mon Jul 22 05:05:28 +0000 2019,Wed Dec 19 09:55:01 +0000 2018,437,2464,RT @CMusedtrucks: 2003 (03) Mercedes-Benz ATEGO 815 DAY https://t.co/kP8Wdm6nop https://t.co/5xJcS8WvX7,en
1198,67453547,fuego9azul,Mon Jul 22 05:05:20 +0000 2019,Thu Aug 20 23:15:49 +0000 2009,112,413,"@OVAIS_007 @amiraakhaled Reread my comment in accordance to your tweet, it's a reply to the ""just when we lost ever… https://t.co/dkhE87C0ad",en
1199,1075328639393255424,usedtruckspromo,Mon Jul 22 05:05:20 +0000 2019,Wed Dec 19 09:55:01 +0000 2018,437,2464,RT @CMusedtrucks: 2009 (58) Mercedes-Benz ATEGO 815 DAY https://t.co/gIwaiWUHVz https://t.co/nNqMECVf2Z,en
1201,2485427653,cinsta99,Mon Jul 22 05:05:03 +0000 2019,Fri May 09 13:47:17 +0000 2014,178,182,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1203,4706886259,KKEmancai,Mon Jul 22 05:04:51 +0000 2019,Mon Jan 04 03:57:12 +0000 2016,224,807,"Translation:

Drone
Gong
Stalking
Kujakus
Loudspeakers
UO Grenadiers
Umbrella
Buddha Mask
Crappy Present Spot

What… https://t.co/7PpjGeNgR5",en
1207,761511476,CejvanHouse,Mon Jul 22 05:04:24 +0000 2019,Thu Aug 16 13:00:58 +0000 2012,2285,112,"RT @Genuineparts0: 2018 Tesla Model Y Review 

Where does the oil pressure gauge get its reading from on a 2002 Envoy. Where is the oil lev…",en
1208,895587079819677696,Thefattdark,Mon Jul 22 05:04:20 +0000 2019,Thu Aug 10 10:06:13 +0000 2017,305,358,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1209,1011598058327560193,khrnisahfzh_,Mon Jul 22 05:04:17 +0000 2019,Tue Jun 26 13:12:26 +0000 2018,125,117,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1210,571555907,hazwannizamf,Mon Jul 22 05:04:14 +0000 2019,Sat May 05 07:57:47 +0000 2012,446,424,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1211,427956837,sorfaqilah,Mon Jul 22 05:04:05 +0000 2019,Sun Dec 04 05:13:51 +0000 2011,985,545,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1212,4754117521,IsyaRayyan,Mon Jul 22 05:04:03 +0000 2019,Wed Jan 13 17:08:37 +0000 2016,476,525,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1214,2921522550,meeniecraig,Mon Jul 22 05:03:44 +0000 2019,Sun Dec 07 11:08:19 +0000 2014,327,269,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1215,1158589632,_fxrhemilia,Mon Jul 22 05:03:36 +0000 2019,Thu Feb 07 23:56:19 +0000 2013,228,115,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1216,957227362763943937,nzrhnm,Mon Jul 22 05:03:32 +0000 2019,Sat Jan 27 12:22:42 +0000 2018,8,42,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1217,1062505333824741377,yanieeeeezz,Mon Jul 22 05:03:30 +0000 2019,Wed Nov 14 00:39:46 +0000 2018,95,205,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1218,4890499798,Genuineparts0,Mon Jul 22 05:03:29 +0000 2019,Tue Feb 09 01:41:31 +0000 2016,4863,5291,"2018 Tesla Model Y Review 

Where does the oil pressure gauge get its reading from on a 2002 Envoy. Where is the oi… https://t.co/qfHyaoB7D5",en
1219,1695833552,aalepaasyraf,Mon Jul 22 05:03:23 +0000 2019,Sat Aug 24 07:34:11 +0000 2013,907,865,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1220,1140453882692136960,donjon_x,Mon Jul 22 05:03:14 +0000 2019,Mon Jun 17 02:59:29 +0000 2019,3,28,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1221,1160476898,_natashaazmi,Mon Jul 22 05:03:10 +0000 2019,Fri Feb 08 15:29:52 +0000 2013,325,324,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1223,48467895,quateeee,Mon Jul 22 05:02:55 +0000 2019,Thu Jun 18 19:56:15 +0000 2009,2529,1584,"RT @shesoopretty16: You’d think bc skinny girls eat a lot, skinny niggas would too right? WRONG!!! Them mfs barely feed themselves, they wi…",en
1224,287884289,madiesaunsaun,Mon Jul 22 05:02:51 +0000 2019,Mon Apr 25 21:23:33 +0000 2011,375,306,"RT @FarahAbutayeh: hey huntington ppl, my car got stolen last night so if anyone see’s it please contact me! It is a white C300 2008 merced…",en
1225,3271883636,ayunniiii,Mon Jul 22 05:02:49 +0000 2019,Wed Jul 08 12:52:22 +0000 2015,115,142,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1226,289381255,keyon_hassan,Mon Jul 22 05:02:45 +0000 2019,Thu Apr 28 15:04:54 +0000 2011,413,148,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
1228,752738290407575552,faaaaaaaaaarah,Mon Jul 22 05:02:13 +0000 2019,Tue Jul 12 05:36:08 +0000 2016,1313,486,RT @AhmarDeen: Ya Allah replace all my fake friends with Mercedes Benz. Amin !!! https://t.co/82ENTagR7u,en
